sxj1051z_FEGA;0;0;0
sxj1051z_MELN;0;0;0
sxj0051z;0;0;0
sxj3051z;0;0;0
sxj4051z;0;0;0
sxj2051z;0;0;0
sxj5051z;0;0;0
sxj6051z;0;0;0
sxj6051z_BOGU;0;0;0
sxj6051z_MOMO;0;0;0
sxj1052z_FEGA;0;0;0
sxj1052z_MELN;0;0;0
sxj3052z;0;0;0
sxj4052z;0;0;0
sxj9052z;0;0;0
sxj8052z;0;0;0
sxj7052z;0;0;0
sxj6052z;0;0;0
sxj6052z_BOGU;0;0;0
sxj6052z_MOMO;0;0;0
